age,income,credit_score,transaction_amount,num_transactions,region,account_type,is_fraud
41,39151.635358596206,704,73.59569797409225,12,east,savings,0
33,73346.24600642988,627,50.71307473381712,8,west,checking,0
48,51117.18399445253,661,46.915033179802,8,east,savings,0
27,60287.57452535319,604,296.06013432256384,8,south,savings,0
52,46444.72950379479,769,10.863334721052672,15,south,checking,0
33,27690.950491772244,656,169.79954293243637,7,north,savings,0
19,59050.86037587133,796,28.4599523515583,7,south,savings,0
35,26316.17536870335,802,63.354894975580315,7,west,premium,0
27,53970.48930871797,673,9.527741725943521,6,south,savings,0
42,34475.27441750784,599,47.20119473927459,7,west,premium,0
27,84809.13998846212,513,219.42517771000243,8,south,savings,0
29,68670.44083262082,562,324.4434624646597,13,east,checking,0
18,56586.30686907221,570,37.56317482786372,10,east,checking,0
29,73955.60016482003,790,93.41668350835963,9,east,savings,0
18,42305.26033801396,689,95.32348059394447,10,east,checking,0
18,63152.1906800514,711,310.2162675788865,7,north,premium,0
41,57997.1565057807,502,215.8271428397228,5,north,savings,0
41,58960.30122000505,584,107.94745916230623,11,west,checking,0
38,74085.30250160152,750,166.63941534774145,11,north,savings,0
24,65987.38154169703,702,281.9461002260316,12,south,checking,0
33,59330.85494237535,668,1.437711188248534,7,south,checking,0
33,30176.688456575557,725,77.3480969934775,7,south,savings,0
22,40599.30557080804,810,356.66608680544505,10,east,savings,0
49,53159.36599606414,662,202.2417507148339,5,east,savings,0
42,56400.58561414977,685,117.40872693004692,12,west,premium,0
31,38046.94412989114,695,113.13998170362555,10,south,savings,0
34,91175.15013367632,850,64.10372522580106,15,south,checking,0
36,77745.9108288036,512,110.25813129040769,8,west,savings,0
18,64031.77480588725,734,159.7983303514924,14,west,checking,0
31,56080.55291925617,670,81.28632048747059,16,west,checking,0
27,51816.86545148272,725,187.84486327154266,5,east,checking,0
23,40721.223099666466,627,296.24301641124157,12,north,premium,0
31,56162.20777778294,676,25.206864064432875,11,north,savings,0
51,58866.28810214126,736,90.09805991733018,9,west,savings,0
40,36373.59136777563,850,78.64238739833904,3,west,premium,0
28,60012.64625867346,744,174.45572836601397,15,east,savings,0
39,52671.11426762877,612,43.12580626113818,3,north,checking,0
47,26382.886631839134,646,153.35227147772633,6,east,checking,0
43,42094.22483830747,643,314.9334645380154,5,south,checking,0
34,48795.91699867533,536,81.22664599541604,14,south,savings,0
27,83315.31486010285,653,362.8942993607938,9,south,savings,0
40,63348.29686800637,738,747.8271486756886,17,west,checking,0
37,34967.77646350163,578,16.822870988608805,8,north,savings,0
42,62290.544341264555,763,39.80067382524069,4,south,checking,0
40,31790.440165924516,719,450.503443846332,13,south,savings,0
44,71240.3658083061,621,476.68774726257544,13,east,savings,0
28,47933.13022273182,668,15.422442475711236,9,south,savings,0
47,53595.457168912435,807,2.2668173027171092,6,west,premium,0
35,74886.94971313285,738,26.34956952786132,6,north,checking,0
54,35692.54647123625,680,828.6992821567615,8,north,checking,0
27,34043.22722330513,660,29.767570676400705,5,east,premium,0
51,46246.01010480993,686,104.7383128298724,8,south,checking,0
35,70575.68276528975,639,282.99401123576166,9,north,premium,0
27,32209.808867847365,511,3.0918897203977265,13,south,savings,0
29,12517.666028341468,843,139.1364951613304,5,east,checking,0
30,48232.61712386502,692,48.65718846490048,8,north,savings,0
38,63276.11199866381,711,297.43972114763244,7,north,checking,0
39,73003.92624608244,675,49.99842153671149,9,west,premium,0
28,48052.57956871901,621,174.1157919672333,11,south,savings,0
33,48828.600893259965,665,168.22977657449462,3,north,savings,0
55,72308.5110138362,552,37.55670016707368,11,north,checking,0
51,26953.874504568692,850,5.312867437716684,9,east,savings,0
38,49172.18837225486,581,78.95424621523269,5,north,checking,0
34,57856.35834887587,597,51.203182272759626,6,west,savings,0
35,61738.28081927551,644,248.30480453270414,6,east,premium,0
40,47352.899602136764,783,241.6890771962419,4,south,savings,0
23,55516.61517558762,681,91.60351063096417,3,west,checking,0
31,17675.08969880516,581,139.90579196595678,7,south,savings,0
18,45126.27381499227,780,139.04949389405002,2,north,savings,0
37,61802.63068831701,738,263.30673830064626,9,east,savings,0
40,40265.58948617981,723,83.00841550030894,6,south,savings,0
29,55884.76332384396,737,48.329988608569515,4,south,savings,0
49,61703.08751204047,850,46.189843285805985,12,south,premium,0
21,49861.76198713353,850,115.24278114689548,4,south,savings,0
19,57556.95656494857,625,89.44342147262302,7,north,checking,0
36,40559.01152073081,809,87.00512714768064,9,east,savings,0
44,51900.8308045593,710,14.334192649065722,6,east,checking,1
50,64153.242543838336,719,190.1987141298501,8,south,savings,0
29,57354.59441452652,544,36.06953101293271,7,south,checking,0
44,46202.03095654097,666,32.901423151476486,8,south,checking,0
33,58363.2460643619,614,79.84782356201913,9,north,savings,0
32,65719.14685954928,746,38.77254718685007,8,north,savings,0
42,24250.88082133783,765,131.50940597409894,8,north,savings,0
40,72386.11097433846,514,69.65413833576947,8,south,savings,0
18,49956.178919783924,678,89.37904043725976,8,south,savings,0
48,61382.348998603455,769,115.55909957860547,7,east,savings,0
47,72958.70385467842,665,34.13591232690453,12,south,checking,0
27,34424.894541543006,738,25.396281296306352,10,west,savings,0
37,44358.3849635868,708,318.56783829471675,4,west,savings,0
38,50671.76956186443,707,85.30097435211397,10,west,savings,1
36,43243.697183133576,658,79.67813157187841,9,west,checking,0
28,81024.04863755213,582,5.439259731636496,7,east,savings,0
27,42148.41859259811,590,103.3661931605051,8,south,checking,0
33,46666.798307697,736,121.17254116727258,12,north,checking,0
45,58065.83547404465,681,122.75244476756329,4,east,checking,0
39,36967.75710885867,668,184.1533583348103,6,east,savings,0
30,49064.78932365604,646,29.30770672037577,9,south,checking,0
41,59761.798918752625,655,43.59759799578383,10,east,savings,0
18,50007.09393426233,763,249.68747549391614,17,south,premium,0
45,53599.19711650078,653,441.10316158200317,9,south,checking,0
18,47060.018313274435,572,21.915701176818708,7,south,savings,0
30,32282.945362288494,739,103.26859563790566,4,east,premium,0
22,59823.89817008858,663,36.153412773781156,13,west,checking,0
21,81323.99607470862,682,9.292986813478144,7,west,savings,0
45,55276.02446175157,808,59.06828285768693,8,east,savings,0
29,58378.961758713245,678,23.268006833803494,7,north,checking,0
37,65390.841326752896,703,185.64654020494444,9,west,premium,0
33,35960.04255179952,585,114.44708660136443,8,north,premium,0
38,80537.71987194408,662,23.293731978542006,12,west,checking,0
34,58034.93194634203,728,1.3926835229193566,9,north,savings,0
21,79477.85348633664,555,247.66173080054196,7,south,checking,0
43,44004.505067140155,696,29.073106007919225,8,east,checking,0
29,82270.92883836737,688,139.79315613917888,9,east,savings,0
18,66627.33241052175,683,61.629377635018514,6,south,savings,0
29,63295.60128778538,762,132.09725707967226,8,east,checking,0
49,58510.36681529722,706,56.89366443490637,4,south,premium,0
42,51272.07072888326,798,13.642980299038737,9,north,checking,0
30,73007.97487710809,600,37.83758874504711,6,east,savings,1
30,57105.39804772071,690,31.24906014411556,3,north,savings,1
30,25493.954446192714,686,83.79751816666892,8,east,premium,0
54,38242.203074394965,594,161.06619937112328,12,north,checking,0
37,52212.31371710879,756,45.93925647482087,4,south,savings,0
38,59649.98474748332,850,1.8215052685275313,11,south,checking,0
44,54151.17266650156,678,109.76366962956763,13,south,premium,0
36,73284.56184690495,720,139.61911842354672,7,south,premium,0
31,25733.472039420627,686,494.0014973303753,10,east,checking,0
32,57153.8190475774,622,133.54623410839915,6,west,savings,0
33,27730.31161919268,534,95.56396493113601,5,west,checking,0
33,66395.68443226253,623,127.78684263681116,11,east,savings,0
41,53583.11928336996,568,394.45649560197546,8,south,premium,0
34,61294.14958036177,816,264.36926151055195,8,south,savings,0
41,42041.75559115351,670,58.50788902668891,8,north,checking,0
33,74191.97397486627,652,40.624601453254925,8,south,checking,0
34,70625.86996088277,751,45.700556473685154,5,west,checking,0
18,63753.16454517831,590,105.304287471792,10,south,checking,0
43,53057.241297048386,618,204.41565330355712,8,south,savings,0
37,63697.85927942698,685,104.94096163675624,9,north,checking,0
43,44396.611480189764,762,10.530604311514816,9,north,savings,0
18,67833.33488531069,720,192.87545471691652,4,north,savings,0
54,79742.21341485882,699,245.96147337734496,10,east,premium,0
32,71059.15839968779,686,51.26749900378322,7,south,checking,0
45,44055.96295288886,712,163.652761967373,8,east,checking,0
23,60421.259759096545,696,83.42364018106093,4,south,checking,0
40,35602.87684362028,597,329.89513995277343,12,east,checking,0
23,63585.85466763514,683,279.8679653782929,4,east,checking,0
27,61759.05119293808,594,111.80255383379041,5,east,checking,0
53,26952.754907017537,686,176.4077118755412,7,south,premium,0
32,37573.242341314544,641,322.28620762262324,12,south,savings,0
36,50752.916548843496,850,102.69265208193158,11,west,checking,0
42,50487.1037928876,676,56.367904838738845,11,north,checking,0
38,36857.84596871792,567,210.16012502907796,7,north,savings,0
35,60834.68094028276,669,37.28194574069016,9,south,savings,0
37,58772.10413410768,721,73.78368933032876,4,east,premium,0
58,52085.96302032221,813,301.182300594693,9,north,savings,0
33,43663.127497624555,632,193.3328705417908,9,east,savings,0
36,70730.60689624846,553,77.57963353419187,12,south,savings,0
44,79831.10669632442,745,36.261920927411055,13,south,savings,0
45,47746.577742301946,569,66.00112072854809,10,south,premium,0
45,45817.49624267769,645,50.13308736249703,2,south,savings,0
40,62368.11498117994,659,29.05396711486579,5,north,savings,0
22,49629.559303795206,674,203.9963126018061,10,north,checking,0
50,52909.04199005149,735,43.566860548581246,8,north,savings,0
22,66094.79727587008,625,90.8164608307503,4,east,checking,0
37,26359.65868739061,658,73.12971946261341,11,south,checking,0
26,74774.53487279004,678,603.2537400959447,7,south,checking,0
33,56090.20786494012,691,74.41327364525834,3,south,checking,0
37,48827.602831567296,687,12.504385302301184,7,south,savings,0
37,53661.487686678265,714,14.117882566696684,9,south,savings,0
38,54436.44032530778,747,134.01572338152795,10,north,savings,0
50,29031.980448326118,711,137.20513135667395,8,west,savings,0
38,77424.07341179854,716,81.38846845458521,12,south,checking,0
31,55619.88448405928,553,84.80380627907985,10,east,savings,0
43,61645.03195671063,684,8.316217046042366,10,south,checking,0
45,69273.24655861064,718,109.02002459049844,9,east,savings,0
21,39682.5631365955,738,105.40070137564422,9,south,savings,0
39,62102.07848552843,624,24.2983284823273,8,north,savings,0
41,50985.3836365181,627,16.445343824868115,5,west,savings,0
31,67701.56162824741,634,19.785192399169883,9,south,checking,0
47,23091.58869472757,722,15.975549735813134,5,north,checking,0
32,53513.58549638096,762,141.1290904590762,6,north,checking,0
35,45957.69016324058,647,32.813475599655646,8,east,premium,0
32,61483.94425951233,752,43.438614363810316,6,east,checking,0
34,62050.662810523034,689,28.596398142062423,14,east,checking,0
23,44385.61157766961,670,474.92580095843897,10,west,savings,0
19,44317.39203735934,663,289.25802379556285,9,south,savings,1
49,53340.01947164006,739,39.301142494630405,10,south,checking,0
25,41550.36659027188,706,59.527762603225355,7,east,savings,0
24,67629.7554317819,850,35.338005010170036,12,west,savings,0
18,49461.89199328831,611,101.55445303794424,9,south,savings,0
27,11395.17671017538,721,2.9708055635521124,5,west,savings,0
20,49377.66915067291,637,166.92250835344632,6,north,checking,0
50,39421.84268734042,610,111.0855591074032,9,east,savings,0
44,30530.86276808582,679,343.35992547474206,7,east,savings,0
27,36438.60042666142,690,26.93947415185907,11,west,savings,0
56,56641.12707749455,850,244.52972295109825,4,north,checking,0
43,74929.61242372348,665,235.50446795928437,8,north,checking,0
30,59697.7671079747,589,20.40409387038355,4,north,savings,0
18,45902.449176763905,701,76.26408137549605,9,south,checking,0
56,61838.56292756054,514,27.977025014622622,9,east,savings,0
20,48113.64534671512,672,44.09939456836631,7,west,checking,0
18,44580.99446255283,681,45.825219814111975,9,south,checking,0
44,37684.55997650523,743,121.86949159682847,7,north,premium,0
58,28722.567898724214,757,79.50405237496355,12,north,savings,0
47,49151.14440160832,639,442.7079498532258,11,north,savings,0
39,57370.802348801975,667,20.264774460201178,7,east,savings,0
39,53550.64494977665,618,545.6830994071452,9,west,savings,0
42,48760.49608078962,589,39.32917667324146,11,west,savings,0
41,40813.80908954828,704,222.3375103969491,9,south,savings,0
36,64123.69287527453,578,62.093391404425894,8,north,savings,0
35,35243.021200801224,646,23.16185130670453,4,north,premium,0
33,66640.41870765213,600,292.67222102002876,10,south,savings,0
26,39966.74471609913,723,55.41212578622023,10,west,premium,0
31,43713.47143970447,824,161.31732855756954,9,north,checking,0
18,32998.22214076485,575,125.36003755062394,11,north,premium,0
33,47478.96779671545,531,95.72963497589255,8,east,premium,0
24,69629.68687716968,670,102.72313287836927,9,east,checking,0
22,62734.42132665934,681,197.64846478430482,10,north,checking,0
35,69676.33168042052,697,13.779948334637234,4,west,savings,0
47,62832.13818900904,644,165.47469310494276,11,north,checking,0
43,38444.952572044465,663,339.23389390049397,12,west,premium,0
18,50038.16163508664,709,8.928777862713636,8,north,savings,0
24,43297.01306323806,763,22.73743128506279,7,north,savings,0
43,74958.6235605856,523,189.1512973997969,5,south,checking,0
24,37048.17030360532,650,86.24640589917259,10,north,checking,0
31,68405.46534083666,697,77.51363263976191,8,south,checking,0
39,68394.30805163154,606,22.095288970879903,6,east,savings,0
24,82444.3030257413,818,106.01696472668905,4,south,checking,0
35,48854.70111055754,629,20.29485358549725,10,east,savings,0
20,65684.83239370243,676,97.11725597438385,6,south,premium,0
27,89224.77754808264,724,216.3442067946389,7,north,savings,0
37,45735.37484599455,632,44.814356515892506,7,west,checking,0
18,31974.396287014606,532,98.31592099607127,11,west,savings,0
38,26799.849491383546,645,724.5467860377984,11,north,savings,0
33,65690.68043291997,762,174.065378005561,5,south,savings,0
39,26752.74687912124,653,276.16461639604887,6,east,savings,0
36,49415.21420593116,612,80.38244461035416,6,north,checking,0
47,61559.69780558441,754,219.06279264609836,7,south,savings,0
35,57777.63305244871,653,6.202878555978527,8,south,savings,0
29,61381.67296276258,639,19.672052633351548,7,north,savings,0
35,58334.347837012814,691,34.04837661220813,9,north,premium,0
39,74182.9871997009,741,77.11262019642976,9,east,savings,0
34,40715.25428891805,850,280.3721119537656,9,south,savings,0
34,44845.07292312203,746,63.75822236683051,11,north,checking,0
26,43410.10832093764,772,159.4670211735691,14,east,premium,0
27,67452.87717793915,639,185.32689695354512,7,east,premium,0
19,68505.97882592595,597,132.34948065061857,5,north,premium,0
51,61768.379789777624,684,66.29804053109606,9,west,savings,0
21,72752.40500334892,688,129.07638168438993,11,east,checking,0
27,37329.38698935429,593,62.843109839778485,7,south,checking,0
26,80008.36167326706,665,13.140162569752118,5,south,premium,0
42,77848.57932568388,711,740.1340397241164,14,east,savings,0
31,66034.3299586862,708,20.40431116918444,14,north,premium,0
46,81726.9836315659,720,11.264854544656593,9,south,savings,0
27,30150.651884833394,703,316.21411921889126,12,east,checking,0
36,47133.27795606022,639,53.89489931380912,10,south,savings,0
25,43970.44808977072,638,157.60064730437847,12,east,savings,0
55,65822.18985636014,584,59.84920215552412,8,south,checking,0
22,39247.88890596782,822,74.50248280060549,10,north,savings,0
37,66362.42724006229,681,45.59468170694051,8,south,checking,0
40,75558.04215995071,662,63.02073639582254,11,south,checking,0
38,65428.04350125999,605,79.32308503578689,9,east,checking,0
32,59256.265354922514,850,191.16791129880133,8,east,savings,0
32,40181.89988648876,594,107.47348542654915,14,south,premium,0
34,42297.23550811953,645,431.2004390242606,10,west,checking,0
32,73744.28357945,713,6.417398842384597,7,north,savings,0
43,66690.23505857999,728,104.89540986299254,9,north,checking,0
56,54414.70720933684,756,131.64157838029496,8,south,savings,0
28,48731.356813511644,824,379.2291010120166,10,north,savings,0
20,24612.881903329348,720,7.56118827547519,10,east,checking,0
33,38937.213719733416,595,127.82129082939565,10,north,checking,0
59,83671.28630709586,659,288.2425692283988,6,north,savings,0
25,35793.166434963,704,41.546482859358576,12,north,savings,0
50,57842.19731831621,845,313.4751219592629,6,east,premium,0
50,70111.65959792798,568,2.8840605630896254,4,west,savings,0
28,36176.15997996561,776,197.76991744699768,14,east,savings,0
39,57770.65712171625,694,405.7130935826807,13,north,premium,0
50,69068.73306265983,747,160.59019063926004,9,south,savings,0
30,55187.489828608755,671,86.71297546883432,10,north,checking,0
31,98026.04583500153,612,6.887903427177421,4,south,savings,0
28,29971.01111682707,740,379.07284856879824,8,west,checking,0
23,70880.92794825818,732,95.31560091354285,4,south,savings,0
27,52407.97393905304,757,4.4138186697504445,6,north,premium,0
21,66578.80232255012,678,175.59089381258102,11,south,savings,0
34,61619.607275488685,632,98.61988556735355,5,north,checking,0
26,44002.65704335005,555,19.917519563372807,11,south,premium,0
36,58434.945886890106,745,36.17165395979919,7,south,premium,0
18,27131.47822902569,713,9.999625682705657,12,south,savings,0
37,64048.712508570905,602,128.10078458590883,5,west,checking,0
42,59472.37698985788,636,145.94086107643585,3,south,savings,0
18,64579.90252964653,642,105.70473518476446,8,west,checking,0
37,70871.77487630726,561,254.824107866709,9,east,savings,0
46,60514.297603145664,614,296.00172157692964,6,east,savings,0
21,57221.34129697414,589,143.4202606226569,5,south,savings,0
50,41783.974950080614,647,1.9257813341368313,5,north,checking,0
38,44316.68854526424,620,178.22951334952094,9,east,checking,0
26,72801.01930265996,549,81.19252286308901,7,south,savings,0
33,76545.03108558968,841,125.05374606641615,6,north,checking,0
39,51428.34345531919,780,157.07980759019244,9,south,premium,0
34,55690.04120879911,617,64.67205066093265,10,east,checking,0
39,41430.78437509351,701,373.5153277950196,6,west,savings,0
24,72591.35267901167,713,21.57620229179229,8,south,premium,0
35,64981.25235537668,775,166.98815770804413,6,south,checking,0
19,84118.26154695623,614,1.0,3,west,savings,0
32,41825.15384230392,767,387.8439036437558,11,south,checking,0
24,49329.881514726745,636,17.90271222196371,5,north,savings,0
26,58471.68883788359,573,14.953863146209047,7,north,checking,0
46,64697.34306588656,737,60.74650154826493,13,west,premium,0
44,51764.985436785515,783,70.15684709657884,7,north,savings,0
40,41905.58364319449,850,36.17704962740086,5,south,savings,0
23,68221.11293385357,584,131.96549408871587,5,south,savings,0
30,65817.03043818372,735,87.75537426001215,3,west,savings,1
46,41255.88849154413,647,5.215984572797006,5,west,checking,0
35,75331.64201658244,742,57.77264077771301,9,south,checking,0
57,72552.98063794905,562,249.45184485386085,7,west,savings,0
37,57014.447458716895,578,175.5330980880801,10,north,checking,0
35,56193.96793564055,617,193.57720023123113,6,north,savings,0
30,63310.86656673861,686,179.65732536221904,10,west,premium,0
35,42074.45394615613,628,55.87122788131157,11,south,savings,0
32,55450.47218746123,732,15.748074817049577,8,north,checking,0
41,22714.246830862296,762,47.71442596432965,11,south,savings,0
43,68146.83468254404,727,267.37712106084473,7,east,savings,0
26,31577.60166337211,809,590.3766576053222,10,west,checking,0
20,77551.29742643499,713,102.13744694744182,7,west,savings,0
18,50048.19859050325,582,1.4621564781692695,8,south,premium,1
39,51824.99527103235,789,22.631249733754785,9,west,checking,0
22,45583.991408732414,631,58.30902611301723,5,south,premium,0
18,50679.416891168854,752,129.62070147129714,7,east,premium,0
37,76277.97017722054,805,11.7094177954715,13,east,savings,0
58,17682.87015197381,716,430.64882076973106,4,south,checking,0
33,74154.48079132281,560,68.13930865853229,9,north,checking,0
42,60070.35221652562,606,365.56191595191757,9,south,savings,0
34,36894.67528214176,785,227.47535708843202,7,east,premium,0
33,38870.31410426143,666,211.24251732646357,9,north,checking,0
43,80145.89540812305,686,139.98485761648493,8,north,checking,1
31,40817.39680085903,740,147.83961724197823,6,north,savings,0
36,37699.74234106061,735,152.4180006386641,7,north,checking,0
37,72059.71813547093,702,148.62037797752348,8,east,savings,0
27,60078.29314428871,663,121.02407488468627,12,north,checking,0
43,40931.11635195401,654,644.8075182975525,2,north,checking,0
32,58249.37463106929,748,197.67796401914413,8,east,savings,0
26,39613.70974539584,724,225.05146884302903,6,west,premium,0
39,71512.32097633908,659,308.90209657524684,5,north,checking,0
25,70920.56447309701,766,36.43303167662585,6,north,premium,0
34,62980.092982329144,669,13.128770556814755,8,west,savings,0
33,60424.91591870525,611,98.92623611815635,12,south,checking,0
44,81417.8218730106,619,108.25690638551194,7,west,checking,0
38,54995.29491082338,601,265.0732992826089,7,north,checking,0
33,37271.88811868798,658,87.98967218595085,5,north,savings,0
42,61742.1086924846,778,126.8933731392811,7,north,savings,0
47,86290.70574305671,615,112.32148161798645,6,north,premium,0
39,39778.607602212214,695,5.842746669479232,12,west,savings,0
34,49578.05849959022,627,143.2605410264819,11,west,premium,0
20,61246.69057152179,659,264.07687429784374,3,west,savings,0
23,54191.42726491391,559,25.707340093636585,12,west,premium,0
30,40265.44629434028,662,135.3329298012049,2,west,checking,0
27,71827.86784345706,664,135.0664993552227,10,east,checking,0
32,89800.6108302589,723,26.902190887173024,8,west,savings,0
34,57941.97188535861,697,19.766552505899114,5,north,premium,0
39,41438.97565395999,584,587.1935299041307,10,south,checking,0
33,31765.592124197876,766,75.06179757643763,7,east,checking,0
38,58869.63971831771,696,38.70329299533435,4,west,savings,0
34,71558.16014974387,695,28.189003438081755,13,east,checking,0
18,62127.51619743073,679,165.21320567975295,12,west,premium,0
24,54963.94238621719,638,141.02808537663856,8,south,savings,0
32,46160.925223160404,697,154.73508860332325,12,east,checking,0
21,38617.54550922866,718,13.818284706462066,4,west,savings,0
39,67521.26989487323,540,335.99026113794434,7,north,premium,0
49,68706.57432078378,636,73.96416243163404,6,west,premium,0
46,31814.053199639002,659,56.393826132450506,12,south,savings,0
31,78847.58467271026,700,93.08531694534183,8,east,savings,0
48,63611.06831341002,775,74.16069482766676,8,west,checking,0
35,75993.9196771869,618,298.7992423645984,9,south,savings,0
30,34868.08377272327,640,397.31368214461776,9,south,savings,0
27,34512.63766876842,638,54.24304777907578,3,south,savings,0
30,52765.46035349055,615,299.19427509509984,5,north,savings,0
30,62541.766403427915,652,228.16126890543148,6,south,savings,0
35,81945.41234390446,741,400.62979418091027,8,north,savings,0
35,65591.18370722697,595,42.30477222681836,15,west,savings,0
34,51359.7808478195,714,129.0429799170901,4,north,checking,0
38,39604.46188501162,543,48.14334935370525,12,south,checking,0
45,73450.00859078726,635,260.6712458799863,6,west,savings,0
43,40529.418613739275,653,1.0,10,west,checking,0
19,79427.02832158483,813,124.79904251662433,11,east,premium,0
18,50734.23025590236,658,62.14638740874477,3,south,savings,0
43,78858.73108926776,503,58.44253760335159,10,north,checking,0
20,65183.96935088917,520,155.30604718186967,10,south,checking,0
31,52945.06765836313,682,286.0598411696536,6,north,savings,0
22,47209.0544226081,729,140.93213491996656,2,east,savings,0
18,49886.381839808804,710,287.7750165864534,7,south,checking,0
39,61424.75038562856,693,46.100517426960856,4,east,checking,0
41,56157.34744326575,772,109.93978659780622,14,south,savings,0
28,46092.82887896942,636,89.82195037003156,15,south,premium,0
18,52515.528845235516,751,1.7569848524114555,7,south,checking,0
28,56178.65544578725,549,122.06423140615124,11,west,savings,0
37,23068.98858377782,607,162.49545717622885,7,north,savings,0
19,61872.52172183048,535,134.44175002364307,11,south,savings,0
35,40304.1816292479,658,199.93004414008755,9,north,savings,0
33,37700.013951913825,676,127.06351725374185,11,north,savings,0
39,29689.834793339345,689,10.362365139936834,8,east,checking,0
35,28091.612531981646,684,18.57034948643318,8,north,checking,0
24,34668.28745331566,605,136.12736826137308,12,north,savings,0
45,44364.68563554264,664,48.233238571996004,3,west,checking,0
32,84298.88706289852,560,12.44939310051589,11,south,savings,0
33,47111.804861571945,789,84.2133329379031,13,north,savings,0
24,57666.25159402047,655,121.22398541532485,4,north,checking,0
29,61007.22079759493,640,59.791148518349694,7,north,savings,1
25,56965.97779323773,807,191.1773719763812,12,south,checking,0
32,53838.34808911009,580,154.82705945613537,8,east,premium,0
51,37070.593546011325,589,60.70394219071234,7,east,checking,0
20,76763.91322418817,592,210.89653703584054,14,north,savings,0
18,82107.94965456828,674,156.91509120506507,8,east,savings,0
48,29760.119588159712,714,152.18702049592756,6,south,savings,0
31,39639.57113670431,739,120.92309511672563,8,south,checking,0
27,50802.84486434491,850,1.71825406656501,9,west,checking,0
44,40531.93307634713,500,178.85960063247123,6,south,checking,0
27,62589.48330183798,728,70.75078286802551,5,north,checking,1
52,44075.9169639008,635,428.6820234740982,10,west,checking,0
40,87475.84101709904,633,255.5497380008943,10,north,premium,0
29,72858.22891515394,630,132.89859384882214,6,north,savings,0
55,58188.61045948322,607,43.58934327149959,13,east,premium,0
27,70404.79394979599,814,34.17016838647326,5,east,checking,0
41,71588.50636535963,747,62.414805212018166,7,west,savings,0
36,46540.787679126355,681,97.1022066386981,6,north,premium,0
47,42756.74133187053,788,52.660497177972765,19,south,premium,0
49,56172.14594454471,558,108.51915424276767,5,north,checking,0
34,67924.54186746916,573,27.11509138954874,11,south,checking,0
26,57085.90597980127,505,570.5614997712561,11,north,savings,0
38,31345.052767135043,624,17.130685551468943,8,east,savings,0
27,42957.63334073737,692,403.1139653042251,13,north,savings,0
54,53890.40704608433,688,367.2769706845751,4,north,checking,1
35,53865.01593511255,691,111.77995082376917,9,south,savings,0
30,84588.13265184712,567,193.59869254534038,12,west,savings,0
35,34210.18086401503,744,85.91799987811628,11,west,checking,0
20,62583.83862753812,699,149.1518595792381,6,west,savings,0
24,77336.69662492434,738,62.4582686074879,3,south,savings,0
46,89071.74618134194,528,53.74980881190159,6,north,savings,0
27,48934.03865224058,704,129.49419453580623,5,south,savings,0
23,62371.44179080299,584,103.41202616505487,8,east,savings,0
39,63546.405357979704,648,129.9595940338934,7,north,savings,0
45,57932.22597329936,722,50.66968931470425,4,north,savings,0
41,53517.32198141041,687,68.58273639808257,5,north,savings,0
43,61539.63084250069,611,13.144128572824084,11,south,savings,0
26,17016.30872170472,680,8.053852674527489,16,north,premium,0
19,65231.04235093947,557,43.84533528247473,11,north,savings,0
49,56892.66855492951,772,11.572149993985695,7,south,checking,0
30,51662.87654832602,663,16.43451845360872,17,south,savings,0
31,85702.93293579336,769,251.43958148150242,9,south,savings,0
47,44875.98971814172,637,5.947417491768479,10,east,savings,0
39,48953.86016402454,638,161.35575840698203,10,north,premium,0
38,84873.29953307101,618,47.73309943533258,7,east,savings,0
55,42519.08042725215,750,307.8272894611678,14,north,checking,0
27,46748.27075595192,623,99.53600955415612,10,south,checking,0
43,52794.61864853725,731,54.700982320955326,7,south,savings,0
34,67611.01723194323,649,109.35935239259331,10,west,premium,0
36,58117.0376102997,521,72.17983402262196,8,south,savings,0
49,35610.61979271606,634,124.6205684169558,17,north,savings,0
39,47017.47155309216,585,18.245991124368327,8,south,savings,0
39,45889.68350181683,682,870.8973392301721,6,south,savings,0
44,53841.68432165431,584,83.15286744050422,10,south,savings,0
30,61387.65487944744,754,64.2096782279055,4,north,checking,0
25,61273.08633831958,672,185.7897349231361,9,south,savings,0
23,28359.823689273966,665,67.85978433916172,9,north,checking,0
18,70959.11481341285,732,268.7108043155894,11,east,savings,0
54,58788.53268994935,757,90.84483875468969,10,south,premium,0
22,75767.98071390859,678,190.708473396208,11,north,savings,0
31,61662.97490936008,618,17.051452222445874,10,west,checking,0
31,71519.84436603643,538,280.7365362577014,5,east,checking,0
37,61998.1796717519,625,199.61077711326263,9,south,savings,0
42,75193.38634304123,630,35.684675325604495,5,north,savings,0
42,62833.75954026668,688,23.54825704954962,4,east,savings,0
28,53531.271303356436,652,57.03372947145501,10,south,savings,0
32,89086.52080670322,735,559.8970300177838,15,west,savings,0
36,68335.55683419839,630,44.52488655024108,1,north,checking,0
31,63606.1663150662,675,91.35598491696798,13,north,savings,0
50,35855.43375192496,774,4.572008843562731,10,west,checking,0
38,35675.385738046934,707,75.93232241381975,6,west,savings,0
41,59390.732232127804,675,127.0566892708191,7,north,premium,1
40,57182.81796652361,631,459.03937923434773,7,east,savings,0
45,45788.16152487526,629,109.07884256909465,8,north,savings,0
35,57114.7404941809,611,256.4777078843482,11,east,savings,0
21,78829.40392065395,636,118.82174473192161,10,west,savings,0
